name;static_instructions;dynamic_instructions
extr_linuxdriversclkrockchipclk-cpu.c_rockchip_get_cpuclk_settings.c;10;10
extr_linuxdriversthermaldb8500_thermal.c_db8500_sys_get_trip_temp.c;7;7
extr_FFmpeglibavcodecsanm.c_fill_block.c;24;392458
extr_radare2librasmpasm_x86_nz.c_opverr.c;5;5
extr_linuxsecurityapparmorlib.c_aa_perms_accum.c;36;36
extr_radare2librcoregraph.c_agraph_set_zoom.c;25;25
extr_darwin-xnuosfmkkernipc_mig.c_mig_strncpy_zerofill.c;30;3321
extr_gitdiff.c_dim_moved_lines.c;25;25
extr_linuxdriversmediausbcx231xxcx231xx-417.c_mci_write_memory_to_gpio.c;67;94
extr_linuxdriversnetwirelessinteliwlwifidvmtx.c_iwlagn_tx_cmd_protection.c;10;10
extr_linuxdriversnetethernetqualcommqca_uart.c_qcauart_netdev_setup.c;12;12
extr_linuxdriversstagingrtl8723bscorertw_mlme.c_rtw_generate_random_ibss.c;16;16
extr_hashcatsrcmodulesmodule_02611.c_module_init.c;86;86
extr_linuxdriversnetwirelessathath10kwmi.c_freq_to_idx.c;11;11
extr_linuxdriverss390cryptozcrypt_msgtype50.c_get_rsa_crt_fc.c;10;10
extr_libuvsrcstrscpy.c_uv__strscpy.c;15;2049
extr_linuxdriversvideofbdevsisinit301.c_SiS_CheckScaling.c;7;1828
extr_linuxdriversvideofbdevmatroxmatroxfb_misc.c_default_pins5.c;11;11
extr_reactosbootfreeldrfreeldrlibinifileparse.c_IniGetSectionNameSize.c;22;657
extr_php-srcZendzend_gc.c_gc_globals_ctor_ex.c;12;12
extr_linuxdriversmediadvb-frontendscx24117.c_cx24117_diseqc_init.c;23;23
extr_darwin-xnubsdnetinetin_pcb.c_inpcb_to_xinpcb64.c;17;17
extr_SoftEtherVPNsrcCedarVirtual.c_GetHashNativeNatTableForSend.c;6;6
extr_linuxsoundisaad1816aad1816a_lib.c_snd_ad1816a_info_single.c;12;12
extr_numpynumpycoresrcnpymathhalffloat.c_npy_halfbits_to_floatbits.c;24;31
extr_linuxtoolsperfuibrowsershists.c_hist_browser__update_rows.c;15;15
extr_reactosdlldirectxwinewined3dstate.c_vp_ffp_get_caps.c;28;28
extr_zstdtestsdecodecorpus.c_isSymbolSubset.c;10;10
extr_linuxdriversstagingrtl8723bscorertw_xmit.c_rtw_count_tx_stats.c;5;5
extr_linuxdriversvideofbdevviahw.c_viafb_fill_var_timing_info.c;9;9
extr_linuxdriversgpudrmamdamdgpusdma_v2_4.c_sdma_v2_4_set_vm_pte_funcs.c;3;3
extr_kphp-kdbtexttext-index.c_change_extra_mask0.c;13;13
extr_linuxtoolsperfutilintel-pt-decoderintel-pt-decoder.c_intel_pt_lower_power_of_2.c;10;42
extr_gitcommit.c_find_invalid_utf8.c;30;41
extr_anypixelfirmwaredisplayThirdPartySPLsrcstm32f0xx_i2c.c_I2C_StructInit.c;12;12
extr_linuxdriversusbstorageene_ub6250.c_ms_count_freeblock.c;7;7
extr_reactosdllopenglmesateximage.c_logbase2.c;14;51
extr_linuxsoundsoccodecssigmadsp.c_sigma_fw_validate_control_name.c;13;20
extr_linuxdriversclkbcmclk-iproc-pll.c_pll_get_rate_index.c;12;12
extr_linuxkernelauditfilter.c_audit_to_op.c;9;9
extr_hashcatsrcmodulesmodule_01600.c_module_init.c;88;88
extr_linuxsoundpcifm801.c_snd_fm801_info_double.c;12;12
extr_kphp-kdbmutual-friendsmaccub.c_blist_iter_has.c;15;15
extr_linuxfsf2fssegment.h_nr_pages_to_write.c;5;5
extr_curlsrctool_parsecfg.c_unslashquote.c;16;790
extr_kphp-kdbfriendfriend-data.c_parse_privacy.c;27;27
extr_hashcatsrcmodulesmodule_08300.c_module_init.c;86;86
extr_mpvfiltersf_auto_filters.c_aspeed_command.c;8;8
extr_php-srcextmbstringlibmbflfiltersmbfilter_utf7.c_mbfl_filt_ident_utf7.c;9;9
extr_labenginecodeqcommonnet_ip.c_SearchAddrInfo.c;8;10
extr_skynet3rdlualobject.c_luaO_ceillog2.c;7;7
extr_reactosdll3rdpartylibtifftif_compress.c__TIFFSetDefaultCompressionState.c;38;38
extr_radare2librasmarcharmgnuarm-dis.c_disassembler_options_cmp.c;17;17
extr_linuxdrivershidhid-core.c_hid_scan_collection.c;13;13
extr_hashcatsrcmodulesmodule_13772.c_module_init.c;94;94
extr_netdatalibnetdatalocks..inlined.h_str2uint32_t.c;6;6
extr_linuxsoundisaes1688es1688_lib.c_snd_es1688_info_double.c;13;13
extr_linuxdriversgpudrmradeonevergreen_cs.c_evergreen_surface_check_linear.c;11;11
extr_darwin-xnulibsyscallmachstring.c__mach_strlen.c;11;464
extr_linuxdriversmmccoresdio_cis.c_cistpl_funce_common.c;5;5
extr_linuxarchx86purgatory..bootstring.c_strnlen.c;8;396
extr_netdatalibnetdataurl..inlined.h_str2ull.c;6;6
extr_The-Art-Of-Programming-By-Julyebookcodec10.1.3：教你一步一步用c语言实现sift算法、下.c_AverageWeakBins.c;32;8690
extr_linuxdriversgpudrmamddisplaydccoredc_resource.c_update_audio_usage.c;5;5
extr_linuxfsubifslpt.c_calc_nnode_num.c;15;2303
extr_linuxarchriscvkernelmodule.c_apply_r_riscv_rvc_jump_rela.c;34;34
extr_linuxdriversvideofbdevatafb.c_falcon_blank.c;6;6
extr_linuxdriversnetethernetmellanoxmlx5coreen_main.c_mlx5e_build_default_indir_rqt.c;13;2047
extr_darwin-xnubsddevmunge.c_munge_wwlw.c;9;9
extr_linuxdriversscsich.c_ch_check_voltag.c;15;331
extr_hashcatsrcmodulesmodule_18100.c_module_init.c;88;88
extr_h2olibcommontime.c_emit_digits.c;13;1537
extr_linuxsoundcorepcm_compat.c_recalculate_boundary.c;11;11
extr_reactosmodulesrosappsapplicationssysutilsutilspicemoduleoutput.c_CountArgs.c;11;464
extr_openpilotphonelibsnanovgnanovg.c_nvg__polyReverse.c;13;1149
extr_linuxdriversblockparidepg.c_xs.c;23;3320
extr_reactosmodulesrosappsapplicationsnetncftpStrnStrnpcpy.c_Strnpcpy.c;16;2042
extr_ccvlibnnccmdutilccv_nnc_util.c__ccv_nnc_set_bitmask.c;30;50
extr_linuxdriversinputtouchscreenelants_i2c.c_elants_i2c_calculate_checksum.c;6;6
extr_opensslcryptoececp_nistp521.c_bin66_to_felem.c;35;35
extr_linuxsoundcoreseqseq_timer.h_snd_seq_timer_update_tick.c;4;4
extr_linuxdriversvideofbdevfb-puv3.c_unifb_setcolreg.c;31;31
extr_xhyvesrcpci_ahci.c_atapi_string.c;16;2558
extr_linuxkerneltracetrace_kprobe.c_sanitize_event_name.c;13;531
extr_reactosdllwin32lpkbidi.c_resolveParagraphs.c;12;1538
extr_linuxsoundsparcdbri.c_snd_cs4215_info_single.c;12;12
extr_linuxsoundcoretimer.c_snd_timer_user_copy_id.c;15;15
extr_linuxdriversgpudrmmsmdispdpu1dpu_hw_ctl.c__setup_ctl_ops.c;33;33
extr_hashcatsrcmodulesmodule_04522.c_module_init.c;86;86
extr_Mirai-Source-Codemiraitoolssingle_load.c_chomp.c;10;343
extr_linuxdriversusbmusbmusbhsdma.c_dma_channel_release.c;13;13
extr_reactosdllwin32wbemproxbuiltin.c_regs_to_str.c;10;1536
extr_linuxdriversnethypervnetvsc.c_recv_comp_slot_avail.c;13;13
extr_linuxdriverss390netqeth_core_main.c_qeth_set_initial_options.c;10;10
extr_linuxnetbridgenetfilterebtables.c_ebt_dev_check.c;19;19
extr_kphp-kdbcommoncommon-data.c_lookup_binlog_binsearch.c;8;8
extr_netdatalibnetdatainlined.h_str2ul.c;6;6
extr_reactosdllwin32wbemproxwql.tab.c_yystpcpy.c;9;4989
extr_reactosdll3rdpartylibtifftif_getimage.c_checkcmap.c;18;18
extr_linuxdriversgpudrmradeonr600.c_rs780_pm_init_profile.c;50;50
extr_reactosdllwin32msiregistry.c_decode_base85_guid.c;36;36
extr_linuxtoolsperfbuiltin-diff.c_compute_wdiff.c;8;8
extr_linuxdriversstagingmediadavinci_vpfedm365_ipipe.c_ipipe_validate_3d_lut_params.c;14;14
extr_linuxdriversgpudrmexynosexynos_drm_ipp.c___ipp_format_get.c;9;9
extr_raspberry-pi-osexerciseslesson042bl4ckout31srcprintf.c_ui2a.c;52;83
extr_obs-studiolibobsutilcf-lexer.c_param_is_whitespace.c;20;20
extr_darwin-xnubsddevdtracefasttrap.c_fasttrap_hash_str.c;17;980
extr_mimikatzmodulessqlite3_omit.c_hasColumn.c;11;1791
extr_linuxdriversmediadvb-frontendsstv0900_core.c_find_inode.c;5;5
extr_emscriptentestsopenjpegcodecconvert.c_int_floorlog2.c;7;39
extr_linuxdriversmisceepromat24.c_at24_translate_offset.c;15;15
extr_linuxdriversgpudrmamddisplaydccoredc_resource.c_resource_get_head_pipe_for_stream.c;9;9
extr_linuxtoolsperfutilarm-spe-pkt-decoder.c_arm_spe_get_alignment.c;10;10
extr_numpynumpycoresrcmultiarraydatetime_busday.c_is_holiday.c;23;246
extr_linuxscriptskallsyms.c_symbol_in_range.c;12;12
extr_linuxdriverscpuidledriver.c___cpuidle_driver_init.c;8;8
extr_reactosdllwin32inetcomminternettransport.c_InternetTransport_Init.c;9;9
extr_obs-studiodepsw32-pthreadspthread_rwlockattr_getpshared.c_pthread_rwlockattr_getpshared.c;11;11
extr_linuxdriversmediapcisaa7164saa7164-encoder.c_vidioc_fmt_vid_cap.c;17;17
extr_linuxdriversmediadvb-coredvbdev.c_dvb_generic_open.c;21;21
extr_kittykittyfonts.c_extra_glyphs_equal.c;7;7
extr_linuxdriverss390scsizfcp_scsi.c_zfcp_scsi_adjust_fc_host_stats.c;41;41
extr_linuxdriversnetethernetmellanoxmlx4main.c_mlx4_set_port_mask.c;6;6
extr_netdataregistry..daemon..libnetdatainlined.h_strncpyz.c;12;2046
extr_linuxdriversmmchostwbsd.c_wbsd_next_sg.c;9;9
extr_linuxdriversnetwirelessathath9kar9003_phy.c_ar9003_hw_init_txpower_ht.c;29;29
extr_nodemcu-firmwareappsqlite3sqlite3.c_setRawDateNumber.c;6;6
extr_linuxdriversinfinibandhwi40iwi40iw_verbs.c_i40iw_check_mem_contiguous.c;16;25
extr_stbtools..stb.h_stb_hashlen.c;15;660
extr_kphp-kdbTLtl-utils.c_tl_int_array_append_long.c;8;8
extr_linuxdrivershwmongpio-fan.c_gpio_fan_get_max_state.c;8;8
extr_linuxdriversnvmetargetfcloop.c___unlink_target_port.c;9;9
extr_numpynumpycoresrcmultiarraycompiled_base.c_check_array_monotonic.c;34;34
extr_linuxdriversgpiogpiolib-acpi.c_acpi_gpio_get_irq_resource.c;5;5
extr_hashcatsrcmodulesmodule_16600.c_module_init.c;87;87
extr_Craftdepslodepnglodepng.c_getPaletteTranslucency.c;26;26
extr_linuxdriversstagingvboxvideovbox_fb.c_vbox_fbdev_set_base.c;11;11
extr_linuxdriversacpiec.c_ec_parse_io_ports.c;6;6
extr_kphp-kdbtexttext-data.c_ltree_lookup_legacy.c;10;12
extr_netdatalibnetdataprocfile..inlined.h_str2uint32_t.c;6;6
extr_php-srcextsoapphp_encoding.c_whiteSpace_replace.c;12;660
extr_linuxdriversnetethernetauroranb8800.c_nb8800_rx_error.c;10;10
extr_darwin-xnubsdnetnecp.c_necp_mark_packet_from_ip.c;7;7
extr_linuxdriversmediaplatformmtk-vcodecmtk_vcodec_enc.c_vidioc_enum_framesizes.c;5;5
extr_labq3map2commonunzip.c_strcmpcasenosensitive_internal.c;27;27
extr_kphp-kdbhintsmaccub.c_iCode_get_next_int.c;26;63
extr_linuxdriversvideofbdevviahw.c_var_to_timing.c;39;39
extr_radare2librasmpasm_x86_nz.c_opfdivrp.c;8;8
extr_linuxdriverspcmciacistpl.c_parse_device_geo.c;15;15
extr_linuxdriversgpudrmamddisplaydcgpiodiagnosticshw_factory_diag.c_dal_hw_factory_diag_fpga_init.c;21;21
extr_hashcatsrcmodulesmodule_11800.c_module_init.c;87;87
extr_hashcatdepsLZMA-SDKCLzFind.c_MatchFinder_Normalize3.c;11;2163
extr_labenginecoderenderergl2tr_image.c_R_BlendOverTexture.c;32;5114
extr_emscriptentestssqlitesqlite3.c_computeYMD.c;3;3
extr_linuxdriversvideovideomode.c_videomode_from_timing.c;9;9
extr_reactosdllopenglmesapoints.c_gl_set_point_function.c;8;8
extr_FFmpeglibavformatgxfenc.c_gxf_init_timecode_track.c;21;21
extr_obs-studiopluginswin-capturefunchook.c_hook_reverse_new.c;13;13
extr_php-srcextxmlrpclibxmlrpcqueue.c_Q_Previous.c;9;9
extr_netdatalibnetdatadictionary..inlined.h_simple_hash.c;9;460
extr_curllibhttp.c_pickoneauth.c;28;28
extr_mpvvideooutopenglhwdec_drmprime_drm.c_scale_dst_rect.c;38;38
extr_gitgraph.c_find_new_column_by_commit.c;9;9
extr_linuxsoundisasbsb_mixer.c_snd_sbmixer_info_double.c;13;13
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacmain.c_brcms_c_set_home_chanspec.c;10;10
extr_reactosbootfreeldrfreeldrarchi386hardware.c___StallExecutionProcessor.c;8;1281
extr_mpvplayervideo.c_calc_average_frame_duration.c;13;13
extr_php-srcextdbalibcdbcdb.c_cdb_hash.c;11;1791
extr_linuxdriversnetwirelesstiwlcoremain.c_wl1271_rx_filter_get_fields_size.c;8;8
extr_linuxdriverssbuscharbbc_i2c.c_set_device_claimage.c;11;11
extr_numpynumpylinalglapack_litef2c_blas.c_cscal_.c;7;7
extr_seafilecommonindexindex.c_mark_all_ce_unused.c;7;7
extr_linuxdriversnetethernetbroadcombnx2xbnx2x_cmn.c_bnx2x_set_sbd_csum.c;12;12
extr_reactosdllwin32mmdrvutils.c_GetDeviceCount.c;6;6
extr_linuxlibstackdepot.c_stackdepot_memcmp.c;12;12
extr_linuxdriversblockdrbddrbd_req.c_set_if_null_req_not_net_done.c;8;8
extr_linuxdriversmddm-writecache.c_writecache_io_hints.c;10;10
extr_FFmpeglibavcodecaacenc_utils.h_ff_init_nextband_map.c;13;650
extr_reactosbaseapplicationscalcfun_ieee.c_rpn_reci.c;9;9
extr_linuxarcharmmach-sa1100ssp.c_ssp_restore_state.c;11;11
extr_linuxcryptoakcipher.c_akcipher_prepare_alg.c;8;8
extr_netdatacollectorsproc.plugin....daemon..libnetdatainlined.h_str2ul.c;6;6
extr_raspberry-pi-osexerciseslesson022bl4ckout31srcprintf.c_ui2a.c;52;83
extr_linuxdriversfirewirecore-transaction.c_allocate_tlabel.c;19;79
extr_linuxdriversnetwirelessathwil6210txrx_edma.c_wil_sring_advance_swhead.c;8;8
extr_linuxdriversgpudrmamdamdgpusi_dpm.c_si_copy_vbios_mc_reg_table.c;14;14
extr_FFmpeglibavfiltervf_super2xsai.c_config_input.c;11;11
extr_anypixelfirmwarecontrollerThirdPartySPLsrcstm32f4xx_fsmc.c_FSMC_NANDStructInit.c;17;17
extr_linuxdriversinputtouchscreenpenmount.c_pm_checkpacket.c;15;41
extr_linuxdriversnetethernetinteliceice_main.c_ice_free_res.c;8;8
extr_emscriptensystemliblibcmuslsrcschedsched_cpucount.c___sched_cpucount.c;15;14285
extr_libgit2srcconfig_cache.c_git_repository__cvar_cache_clear.c;5;5
extr_kittykittyfonts.c_in_symbol_maps.c;10;10
extr_linuxdriversgpudrmomapdrmdsshdmi_phy.c_hdmi_phy_parse_lanes.c;14;14
extr_linuxdriversnetphysfp.c_sfp_module_info.c;13;13
extr_linuxsoundsocfslfsl_ssi_dbg.c_fsl_ssi_dbg_isr.c;43;43
extr_linuxdriversnetethernetsynopsysdwc-xlgmac-hw.c_xlgmac_init_hw_ops.c;109;109
extr_FFmpeglibavutilavstring.h_av_strnlen.c;10;398
extr_netdatacollectorsidlejitter.plugin....daemon..libnetdatainlined.h_str2uint32_t.c;6;6
extr_linuxdriversgpudrmi915i915_gpu_error.c_i915_error_generate_code.c;10;10
extr_micropythonportsstm32usbhostClassAUDIOSrcusbh_audio.c_USBH_AUDIO_Play.c;5;5
extr_darwin-xnubsdkernkern_exit.c_siginfo_user_to_user64.c;7;7
extr_FFmpeglibavcodecevrcdec.c_decode_8_pulses_35bits.c;92;166
extr_linuxdriversstagingrtl8723bscorertw_xmit.c_update_attrib_vcs_info.c;18;18
extr_linuxdriversstagingrtl8712rtl871x_mp_ioctl.c_oid_rt_pro_set_modulation_hdl.c;6;6
extr_linuxsamplesbpfxdp_redirect_kern.c_swap_src_dst_mac.c;9;9
extr_ccvlib3rdpartysqlite3sqlite3.c_findRightmost.c;5;5
extr_obs-studiotesttest-inputsync-async-source.c_fill_texture.c;13;2164
extr_emscriptentestssqlitespeedtest1.c_swizzle.c;10;68
extr_linuxarcharmmach-omap1clock.c_omap1_clk_deny_idle.c;4;4
extr_darwin-xnuosfmkkernclock.c_bintime_sub.c;10;10
extr_linuxdriversnetwirelessbroadcombrcm80211brcmsmacrate.c_brcms_c_rateset_mcs_clear.c;4;4
extr_linuxdriversmiscaltera-staplaltera-comp.c_altera_bits_req.c;13;130
extr_hashcatsrcmodulesmodule_01440.c_module_init.c;86;86
extr_reactosdllopenglmesascissor.c_gl_scissor_span.c;7;7
extr_mpvdemuxdemux_timeline.c_target_stream_used.c;12;12
extr_netdatacollectorsxenstat.plugin....libnetdatainlined.h_str2ul.c;6;6
extr_linuxdriversinfinibandhwcxgb3iwch_cm.h_compute_wscale.c;11;11
extr_linuxdriversscsidevice_handlerscsi_dh_hp_sw.c_hp_sw_prep_fn.c;8;8
extr_FFmpeglibavcodecsbrdsp.c_sbr_qmf_pre_shuffle_c.c;29;258
extr_linuxdriversisdnhardwareeiconmessage.c_channel_flow_control_remove.c;8;8
extr_linuxsoundsocsoc-pcm.c_widget_in_list.c;10;10
extr_linuxtoolsobjtoolcheck.c_update_insn_state_regs.c;5;5
extr_linuxdriversmiscechoecho.c_oslec_hpf_tx.c;5;5
extr_linuxsoundossdmasounddmasound_core.c_sound_set_speed.c;14;14
extr_linuxdriversstagingcomedidriverspcl816.c_pcl816_ai_next_chan.c;7;7
extr_hashcatsrcmodulesmodule_01500.c_module_init.c;92;92
extr_zstdliblegacyzstd_v05.c_ZSTDv05_decompressBegin.c;13;13
extr_linuxdriversplatformx86dell-laptop.c_kbd_get_level.c;8;8
extr_linuxkernelschedloadavg.c_calc_load_fold_active.c;8;8
extr_linuxdriversdmadmaengine.h_dma_cookie_assign.c;9;9
extr_linuxdriversinputtouchscreenwacom_w8001.c_parse_single_touch.c;12;12
extr_reactosdllwin32vbscriptregexp.c_GetCompactIndexWidth.c;6;10
extr_linuxdriversmediausbpvrusb2pvrusb2-hdw.c_state_update_pipeline_state.c;17;17
extr_linuxdriversnetwirelessrealtekrtl8192cucorertw_mlme_ext.c_addba_timer_hdl.c;6;6
extr_radare2librasmpasm_x86_nz.c_opfild.c;5;5
extr_linuxdriversstagingrtlwifibase.c_rtl_find_ie.c;7;7
extr_darwin-xnubsdnetkpi_interface.c_ifnet_set_link_status_inbw.c;14;14
extr_reactossdklib3rdpartyzlibcontribminizipioapi.c_fill_zlib_filefunc64_32_def_from_filefunc32.c;20;20
extr_linuxtoolsperfutilevsel.c___perf_evsel__sample_size.c;11;391
extr_nodemcu-firmwareapplibcc_stdio.c_gethex.c;27;27
extr_kphp-kdbcachecache-binlog.c_a2hex.c;19;3069
extr_linuxsamplesvfio-mdevmdpy-fb.c_mdpy_fb_setcolreg.c;5;5
extr_obs-studiolibobsobs-output.c_get_first_mixer.c;6;6
extr_kphp-kdbcachecache-data.c_hlist_reverse.c;9;11
extr_linuxarchpowerpckvmbook3s_hv_rm_mmu.c_next_mmio_cache_entry.c;10;10
extr_libuiunixdrawmatrix.c_m2c.c;7;7
extr_linuxdriversgpudrmamdamdgpugfx_v6_0.c_gfx_v6_0_get_csb_size.c;16;16
extr_reactosdllwin32windowscodecsungif.c_DGifGetPrefixChar.c;6;6
extr_linuxfsocfs2dlmfsdlmfs.c_dlmfs_decode_open_flags.c;13;13
extr_reactossdklib3rdpartyfreetypesrcpfrpfrsbit.c_pfr_bitwriter_init.c;13;13
extr_linuxdriversclksunxi-ngccu_nk.c_ccu_nk_find_best.c;20;20
extr_netdatadaemon..libnetdatainlined.h_str2uint64_t.c;6;6
extr_ccvlib3rdpartysqlite3sqlite3.c_pager_cksum.c;5;5
extr_linuxfsufsutil.h_find_last_zero_bit.c;16;16
extr_linuxdriversstagingrtl8723bscorertw_ieee80211.c_rtw_get_rateset_len.c;10;84
extr_linuxdriversscsiqla2xxxqla_mr.c_qlafx00_prep_cont_type1_iocb.c;11;11
extr_kphp-kdbcachecache-data.c_cache_get_uri_heuristic.c;10;10
extr_kittykittychild-monitor.c_set_maximum_wait.c;4;4
extr_raspberry-pi-osexerciseslesson051xdfm1srcprintf.c_ui2a.c;52;83
extr_linuxdriversdmadw-axi-dmac..dmaengine.h_dma_cookie_assign.c;9;9
extr_gitattr.c_attr_name_valid.c;28;28
extr_linuxdriversnetethernetnetronomenfpflowerlag_conf.c_nfp_fl_increment_version.c;9;9
extr_linuxdriversscsiisciinit.c_isci_user_parameters_get.c;20;20
extr_hashcatsrcmodulesmodule_08100.c_module_init.c;86;86
extr_hashcatsrcmodulesmodule_19100.c_module_init.c;88;88
extr_The-Art-Of-Programming-By-Julyebookcodec1.2：字符串是否包含问题.c_partion1.c;17;17
extr_linuxdriversusbphyphy.c_usb_phy_set_default_current.c;17;17
extr_linuxdriversinfinibandhwqibqib_iba7220.c_qib_7220_tidtemplate.c;7;7
extr_FFmpeglibavformatutils.c_force_codec_ids.c;6;6
extr_hashcatsrcmodulesmodule_06233.c_module_init.c;92;92
extr_emscriptentestsfreetypesrcpshinterpshalgo.c_psh_glyph_load_points.c;9;9
extr_linuxdriversnetethernetmellanoxmlxswspectrum.c_mlxsw_sp_to_ptys_upper_speed.c;10;10
extr_linuxdriversnetethernetbrocadebnabna_enet.c_bna_mod_res_req.c;69;69
extr_linuxdriversinfinibandhwi40iwi40iw_ctrl.c_i40iw_check_cqp_progress.c;9;9
extr_linuxblockblk-settings.c_blk_queue_logical_block_size.c;8;8
extr_linuxarchpowerpckvmbook3s_64_mmu_hv.c_kvmppc_mmu_book3s_hv_init.c;8;8
extr_linuxdriversacpithermal.c_thermal_get_mode.c;11;11
extr_linuxdriversgpudrmselftestsdrm_selftest.c_set_default_test_all.c;7;7
extr_hashcatsrcmodulesmodule_13732.c_module_init.c;94;94
extr_linuxdriversnetwirelessintelipw2x00libipw_geo.c_libipw_freq_to_channel.c;15;15
extr_reactossdktoolswppppy.tab.c_cast_to_uint.c;6;6
extr_radare2librcoregraph.c_update_seek.c;38;38
extr_linuxarcharmmach-omap2powerdomain.c_pwrdm_register_platform_funcs.c;7;7
extr_BGAQRCode-Androidzbarsrcmainjnilibiconv-1.15toolscjk_tab_to_h.c_is_charset2uni_large.c;10;10
extr_linuxdriversi2ci2c-core-smbus.c_crc8.c;17;89
extr_linuxdriverss390ciodevice_ops.c_ccw_device_get_ciw.c;12;12
extr_linuxtoolstestingselftestsnetpsock_snd.c_add_csum_hword.c;10;1282
extr_linuxnetsmcsmc_cdc.h_smcd_cdc_msg_to_host.c;7;7
extr_php-srcextdatelibtm2unixtime.c_inc_month.c;6;6
extr_labenginecodebspcl_math.c_VectorInverse.c;4;4
extr_FFmpeglibavfilteraf_superequalizer.c_process_param.c;21;23
extr_linuxarchx86kvmsvm.c_init_seg.c;8;8
extr_masscansrcproto-tcp.c_parseInt.c;11;2045
extr_opensslcryptolhashlhash.c_OPENSSL_LH_strhash.c;34;1444
extr_zstdcontriblinux-kernellibzstdcompress.c_ZSTD_invalidateRepCodes.c;7;7
extr_linuxdriversmediausbusbvisionusbvision-core.c_usbvision_measure_bandwidth.c;8;8
extr_linuxdriversnetethernetchelsiocxgb3t3_hw.c_init_link_config.c;18;18
extr_skynet3rdlualvm.c_getcached.c;14;14
extr_linuxdriversfsifsi-master-ast-cf.c_check_relative_address.c;10;10
extr_linuxdriversgpudrmamddisplaydcdcn10dcn10_dpp.c_dpp1_setup_format_flags.c;12;12
extr_linuxarchshdriverspciops-sh4.c_pci_fixup_pcic.c;2;2
extr_opensslcryptoasn1a_bitstr.c_ASN1_BIT_STRING_check.c;17;17
extr_linuxdriversnetethernethisiliconhns3hns3pfhclge_main.c_hclge_parse_func_status.c;6;6
extr_SoftEtherVPNsrcCedarVirtual.c_GetHashNativeNatTableForRecv.c;6;6
extr_linuxdriversstagingcomedidriversdt9812.c_dt9812_configure_mux.c;18;18
extr_linuxdriversnetwirelessralinkrt2x00rt2x00debug.c_rt2x00debug_update_crypto.c;8;8
extr_linuxdriverspinctrlintelpinctrl-baytrail.c_byt_get_pull_strength.c;5;5
extr_micropythonportsstm32pin_named_pins.c_pin_find_af.c;9;9
extr_linuxdriversdevfreqgovernor_userspace.c_devfreq_userspace_func.c;17;17
extr_linuxdriversgpudrmamdamdgpusdma_v4_0.c_sdma_v4_0_set_ring_funcs.c;9;9
extr_The-Art-Of-Programming-By-Julyebookcodec10.1.3：教你一步一步用c语言实现sift算法、下.c_normalizeVec.c;17;3069
extr_linuxdriversps3ps3av_cmd.c_ps3av_cnv_info.c;13;13
extr_linuxsoundpcihdapatch_hdmi.c_intel_cvt_id_to_mux_idx.c;9;9
extr_linuxdriversmddm-ioctl.c_invalid_str.c;7;332
extr_linuxsoundpcioxygenxonar_wm87x6.c_wm8776_level_control_get.c;12;12
extr_linuxdriversmediapcicx23885altera-ci.c_find_inode.c;5;5
extr_kphp-kdbmsg-searchmsg-search-engine.c_search_in_msg.c;17;17
extr_linuxdriversmediausbgo7007go7007-driver.c_write_bitmap_word.c;24;281
extr_linuxdriversvideofbdevomap2omapfbdsshdmi_phy.c_hdmi_phy_parse_lanes.c;14;14
extr_linuxdriversatapata_imx.c_pata_imx_setup_port.c;52;52
extr_FFmpeglibavresampleresample.c_bessel.c;24;98
extr_masscansrctempl-pkt.c_udp_checksum2.c;60;1714
extr_Craftdepssqlitesqlite3.c_estLog.c;8;8
extr_linuxtoolsperfutilsvghelper.c_round_text_size.c;14;709
extr_linuxdriversclkrockchipclk-pll.c_rockchip_get_pll_settings.c;10;10
extr_linuxdriversisdnhisaxst5481_usb.c_st5481_isoc_flatten.c;4;4
extr_linuxdriversscsihisi_sashisi_sas_main.c_hisi_sas_phy_disconnected.c;12;12
extr_radare2librasmpasm_x86_nz.c_opfdivr.c;8;8
extr_linuxdriversmediai2cs5k5baf.c_s5k5baf_try_cis_format.c;11;11
extr_linuxvirtkvmarmpmu.c_kvm_pmu_update_run.c;10;10
extr_netdatalibnetdatainlined.h_str2uint64_t.c;6;6
extr_hashcatsrcmodulesmodule_12800.c_module_init.c;89;89
extr_radare2librcryptopcrypto_rol.c_rol_init.c;10;10
extr_linuxdriversledsleds-aat1290.c_aat1290_led_validate_mm_current.c;13;13
extr_radare2librsearchkeyword.c_ignoreMask.c;12;12
extr_FFmpeglibavcodecmss1.c_arith_get_prob.c;39;39
extr_labq3map2libsmathlibm4x4.c_m4x4_orthogonal_invert.c;17;17
extr_linuxdriversblockparidept.c_xn.c;14;1794
extr_netdatalibnetdataconfig..inlined.h_str2ul.c;6;6
extr_linuxsoundparischarmony.c_snd_harmony_mixercontrol_info.c;21;21
extr_linuxdriversnetethernetsfcfalconefx.c_ef4_link_set_wanted_fc.c;15;15
extr_FFmpeglibavcodecdca_lbr.c_decode_grid.c;26;28
extr_netdatalibnetdatapopen..inlined.h_str2uint64_t.c;6;6
extr_linuxdriversvideofbdevatyatyfb_base.c_set_off_pitch.c;21;21
extr_FFmpeglibavutiltwofish.c_gfmul.c;19;142
